"bike","date","type"
7870,1129,"타이어 "
7251,1129,"체인"
7281,1129,"기타 "
4652,1129,"체인"
4652,1129,"페달"
4311,1129,"기타 "
15413,1129,"타이어 "
15431,1129,"타이어 "
14903,1129,"단말기"
11368,1129,"안장"
3297,1129,"체인"
3297,1129,"단말기"
11974,1129,"안장"
18402,1129,"안장"
8618,1129,"안장"
14647,1129,"체인"
14647,1129,"페달"
12768,1129,"체인"
12016,1129,"타이어 "
5914,1129,"단말기"
16148,1129,"단말기"
16124,1129,"안장"
8245,1129,"페달"
15689,1129,"단말기"
17554,1129,"체인"
6891,1129,"체인"
9691,1129,"체인"
6107,1129,"타이어 "
8633,1129,"단말기"
11493,1129,"체인"
10205,1129,"체인"
10205,1129,"페달"
9657,1129,"안장"
17620,1129,"타이어 "
11571,1129,"타이어 "
65,1129,"타이어 "
13840,1129,"타이어 "
13840,1129,"체인"
13840,1129,"페달"
1901,1129,"체인"
16352,1129,"타이어 "
7421,1129,"페달"
15708,1129,"체인"
15708,1129,"페달"
12259,1129,"안장"
4628,1129,"체인"
4628,1129,"페달"
16865,1129,"체인"
13226,1129,"체인"
13609,1129,"체인"
6410,1129,"타이어 "
7940,1129,"체인"
7744,1129,"안장"
16054,1129,"타이어 "
13089,1129,"기타 "
8700,1129,"단말기"
7258,1129,"페달"
16431,1129,"체인"
12745,1129,"단말기"
9124,1129,"페달"
8727,1129,"안장"
8727,1129,"단말기"
8187,1129,"타이어 "
15078,1129,"체인"
7926,1129,"체인"
16460,1129,"안장"
8189,1129,"기타 "
16377,1129,"체인"
1877,1129,"체인"
8946,1129,"단말기"
18032,1130,"단말기"
12342,1130,"체인"
8901,1130,"단말기"
5789,1130,"타이어 "
6776,1130,"타이어 "
6859,1130,"페달"
17107,1130,"안장"
5949,1130,"체인"
15900,1130,"단말기"
5245,1130,"체인"
16842,1130,"단말기"
16842,1130,"기타 "
5581,1130,"체인"
6028,1130,"안장"
13649,1130,"타이어 "
11261,1130,"타이어 "
15109,1130,"타이어 "
9930,1130,"기타 "
7399,1130,"체인"
14121,1130,"체인"
3817,1130,"체인"
8135,1130,"안장"
4207,1130,"안장"
14906,1130,"타이어 "
9894,1130,"안장"
10147,1130,"타이어 "
5861,1130,"안장"
1451,1130,"타이어 "
16510,1130,"기타 "
9426,1130,"체인"
14153,1130,"기타 "
3764,1130,"체인"
14759,1130,"타이어 "
18340,1130,"타이어 "
19218,1130,"기타 "
4867,1130,"단말기"
7209,1130,"체인"
14,1130,"단말기"
11369,1130,"체인"
5959,1130,"체인"
17263,1130,"안장"
17263,1130,"기타 "
10461,1130,"단말기"
11589,1130,"타이어 "
16901,1130,"안장"
16729,1130,"타이어 "
5064,1130,"체인"
7936,1130,"안장"
18340,1130,"타이어 "
15610,1130,"페달"
7233,1130,"체인"
7233,1130,"안장"
9436,1130,"페달"
5473,1130,"체인"
16798,1130,"타이어 "
4413,1130,"체인"
4610,1130,"체인"
6791,1130,"체인"
8905,1130,"체인"
6283,1130,"체인"
6283,1130,"페달"
8945,1130,"안장"
5864,1130,"타이어 "
380,1130,"체인"
14538,1130,"안장"
2488,1130,"단말기"
14101,1130,"안장"
7102,1130,"안장"
17535,1130,"기타 "
10299,1130,"체인"
9059,1130,"단말기"
14152,1130,"안장"
12226,1130,"단말기"
14476,1130,"타이어 "
9426,1130,"체인"
14116,1130,"기타 "
9544,1130,"체인"
11231,1130,"체인"
561,1130,"체인"
561,1130,"안장"
561,1130,"페달"
2184,1130,"타이어 "
2184,1130,"단말기"
6569,1130,"단말기"
17840,1130,"기타 "
9173,1130,"기타 "
13076,1130,"안장"
4166,1130,"체인"
12033,1130,"기타 "
6453,1130,"안장"
17239,1130,"안장"
16798,1130,"타이어 "
14813,1130,"타이어 "
15952,1130,"타이어 "
13632,1130,"체인"
13632,1130,"페달"
15116,1130,"체인"
15446,1130,"안장"
15446,1130,"기타 "
13431,1130,"안장"
1075,1130,"기타 "
16103,1130,"페달"
12186,1130,"안장"
5899,1130,"체인"
11353,1130,"체인"
9433,1130,"안장"
7018,1130,"안장"
6326,1130,"체인"
17569,1130,"단말기"
6648,1130,"체인"
15106,1130,"안장"
5473,1130,"페달"
7998,1130,"체인"
7071,1130,"체인"
12766,1130,"체인"
15096,1130,"단말기"
9868,1130,"기타 "
14316,1130,"기타 "
16626,1130,"체인"
16626,1130,"페달"
10329,1130,"안장"
14015,1130,"안장"
2680,1130,"안장"
12884,1130,"체인"
14922,1130,"체인"
16816,1130,"단말기"
7661,1130,"타이어 "
9073,1130,"체인"
6150,1130,"기타 "
10427,1130,"단말기"
170,1130,"타이어 "
170,1130,"페달"
17793,1130,"안장"
14193,1130,"타이어 "
17561,1130,"타이어 "
10147,1130,"타이어 "
2305,1130,"체인"
2305,1130,"기타 "
14493,1130,"체인"
14567,1130,"체인"
17074,1130,"기타 "
4719,1130,"타이어 "
17989,1130,"타이어 "
14780,1130,"단말기"
18363,1130,"안장"
8816,1130,"안장"
17310,1130,"안장"
10912,1130,"체인"
10912,1130,"페달"
15395,1130,"체인"
17337,1130,"타이어 "
8860,1130,"안장"
845,1130,"타이어 "
16318,1130,"단말기"
11477,1130,"체인"
6704,1130,"체인"
6534,1130,"체인"
10595,1130,"기타 "
9326,1130,"안장"
15548,1130,"체인"
10023,1130,"단말기"
8359,1130,"체인"
12953,1130,"단말기"
14,1130,"체인"
17994,1130,"타이어 "
17994,1130,"체인"
17994,1130,"페달"
17071,1130,"체인"
18216,1130,"타이어 "
4179,1130,"체인"
9481,1130,"안장"
2484,1130,"체인"
16954,1130,"안장"
2028,1130,"체인"
15615,1130,"타이어 "
16794,1130,"안장"
14367,1130,"체인"
12406,1130,"체인"
15781,1130,"체인"
15781,1130,"페달"
9672,1130,"타이어 "
15174,1130,"체인"
8607,1130,"단말기"
16002,1130,"체인"
16002,1130,"안장"
16002,1130,"단말기"
6299,1130,"안장"
18339,1130,"기타 "
15852,1130,"안장"
6786,1130,"안장"
16477,1130,"단말기"
12585,1130,"단말기"
14563,1130,"체인"
10156,1130,"단말기"
14362,1130,"단말기"
11321,1131,"단말기"
8812,1131,"체인"
10988,1131,"타이어 "
17794,1131,"체인"
5372,1131,"안장"
7805,1131,"타이어 "
7805,1131,"기타 "
13159,1131,"타이어 "
12714,1131,"단말기"
8369,1131,"단말기"
14665,1131,"안장"
18548,1131,"타이어 "
5615,1131,"체인"
17947,1131,"타이어 "
12736,1131,"체인"
6324,1131,"체인"
5276,1131,"페달"
15518,1131,"단말기"
15518,1131,"기타 "
4240,1131,"체인"
4240,1131,"기타 "
15717,1131,"체인"
2113,1131,"안장"
13734,1131,"페달"
18273,1131,"체인"
18273,1131,"페달"
17263,1131,"안장"
15170,1131,"체인"
9445,1131,"체인"
10580,1131,"안장"
16061,1131,"체인"
16061,1131,"페달"
13494,1131,"페달"
13519,1131,"타이어 "
11767,1131,"안장"
690,1131,"타이어 "
11470,1131,"안장"
10182,1131,"단말기"
15137,1131,"안장"
16191,1131,"안장"
14245,1131,"단말기"
7209,1131,"체인"
9546,1131,"단말기"
15575,1131,"체인"
16051,1131,"타이어 "
14373,1131,"페달"
14373,1131,"기타 "
4742,1131,"타이어 "
11856,1131,"체인"
16427,1131,"단말기"
8905,1131,"페달"
12434,1131,"안장"
9130,1131,"기타 "
8812,1131,"체인"
13462,1131,"체인"
12531,1131,"타이어 "
12531,1131,"단말기"
14788,1131,"안장"
18339,1131,"페달"
11625,1131,"안장"
2183,1131,"타이어 "
2183,1131,"기타 "
16797,1131,"타이어 "
5349,1131,"체인"
7251,1131,"체인"
12879,1131,"체인"
12879,1131,"기타 "
15325,1131,"단말기"
6293,1131,"체인"
18247,1131,"타이어 "
14230,1131,"타이어 "
7615,1131,"안장"
17672,1131,"타이어 "
8020,1131,"단말기"
16604,1131,"안장"
9336,1131,"체인"
19233,1131,"타이어 "
5374,1131,"기타 "
1710,1131,"단말기"
4222,1131,"타이어 "
15320,1131,"체인"
16953,1131,"단말기"
11573,1131,"기타 "
6065,1131,"체인"
7312,1131,"페달"
8438,1131,"기타 "
9716,1131,"단말기"
15105,1131,"안장"
10325,1131,"안장"
18250,1131,"타이어 "
15726,1131,"안장"
16282,1131,"타이어 "
15826,1131,"단말기"
16953,1131,"단말기"
14543,1131,"체인"
17126,1131,"기타 "
2938,1131,"체인"
2938,1131,"페달"
9,1131,"단말기"
10386,1131,"체인"
10386,1131,"기타 "
13348,1131,"안장"
8404,1131,"체인"
3610,1131,"체인"
6441,1131,"페달"
14362,1131,"체인"
12875,1131,"안장"
11584,1131,"안장"
6289,1131,"기타 "
4380,1131,"체인"
8987,1131,"기타 "
13332,1131,"체인"
8776,1131,"기타 "
12807,1131,"단말기"
12807,1131,"기타 "
1248,1131,"단말기"
6454,1131,"단말기"
17219,1131,"타이어 "
12456,1131,"페달"
6796,1131,"페달"
17497,1131,"타이어 "
13710,1131,"체인"
6246,1131,"타이어 "
13936,1131,"체인"
5576,1131,"체인"
6,1131,"페달"
17970,1131,"타이어 "
8997,1131,"체인"
10091,1131,"단말기"
4299,1131,"체인"
17305,1131,"타이어 "
12438,1131,"안장"
7482,1131,"단말기"
11231,1131,"체인"
13073,1131,"단말기"
8929,1131,"페달"
2860,1131,"체인"
2860,1131,"안장"
2860,1131,"페달"
16411,1131,"페달"
5221,1131,"체인"
12136,1131,"체인"
15632,1131,"기타 "
2449,1131,"체인"
2449,1131,"기타 "
8752,1131,"단말기"
10204,1131,"타이어 "
10204,1131,"체인"
10204,1131,"페달"
10204,1131,"기타 "
16986,1131,"단말기"
3,1131,"기타 "
14658,1131,"체인"
6628,1131,"기타 "
12001,1131,"단말기"
16340,1131,"단말기"
14388,1131,"체인"
19243,1131,"체인"
10409,1131,"안장"
13514,1131,"체인"
3369,1131,"단말기"
2444,1131,"페달"
8854,1131,"단말기"
12291,1132,"안장"
4,1132,"안장"
8329,1132,"단말기"
16219,1132,"단말기"
15475,1132,"안장"
9162,1132,"페달"
12397,1132,"단말기"
17162,1132,"기타 "
13521,1132,"단말기"
13543,1132,"타이어 "
8660,1132,"타이어 "
15493,1132,"기타 "
8331,1132,"단말기"
9588,1132,"체인"
17329,1132,"단말기"
11221,1132,"단말기"
5156,1132,"체인"
5156,1132,"안장"
9833,1132,"체인"
7636,1132,"타이어 "
6990,1132,"체인"
14615,1132,"체인"
13181,1132,"단말기"
15503,1132,"기타 "
13925,1132,"타이어 "
15086,1132,"타이어 "
8566,1132,"단말기"
14121,1132,"페달"
5494,1132,"안장"
5494,1132,"기타 "
19277,1132,"기타 "
10517,1132,"페달"
13579,1132,"단말기"
13579,1132,"기타 "
3982,1132,"타이어 "
11245,1132,"안장"
2232,1132,"기타 "
16668,1132,"타이어 "
9781,1132,"체인"
15761,1132,"단말기"
15840,1132,"체인"
15840,1132,"페달"
13387,1132,"체인"
8343,1132,"타이어 "
13905,1132,"기타 "
13953,1132,"타이어 "
10733,1132,"체인"
10434,1132,"안장"
12898,1132,"체인"
11974,1132,"타이어 "
11974,1132,"체인"
2367,1132,"체인"
11702,1132,"기타 "
8315,1132,"타이어 "
12746,1132,"단말기"
6098,1132,"페달"
15704,1132,"단말기"
12967,1132,"안장"
2744,1132,"체인"
2744,1132,"안장"
16576,1132,"기타 "
11173,1132,"체인"
11173,1132,"기타 "
5439,1132,"페달"
13661,1132,"타이어 "
7853,1132,"체인"
5900,1132,"체인"
15366,1132,"안장"
4538,1132,"체인"
6727,1132,"기타 "
8338,1132,"체인"
3641,1132,"타이어 "
3641,1132,"단말기"
3641,1132,"기타 "
6446,1132,"안장"
1561,1132,"타이어 "
3518,1132,"타이어 "
14825,1132,"단말기"
13422,1132,"체인"
18179,1132,"체인"
4226,1132,"타이어 "
16785,1132,"단말기"
7227,1132,"타이어 "
16974,1132,"안장"
12279,1132,"체인"
14445,1132,"체인"
16391,1132,"체인"
17198,1132,"기타 "
15602,1132,"안장"
13344,1132,"체인"
18250,1132,"타이어 "
12271,1132,"단말기"
16366,1132,"체인"
10853,1132,"타이어 "
17107,1132,"기타 "
6459,1132,"안장"
9241,1132,"단말기"
2620,1132,"체인"
16938,1132,"안장"
17392,1132,"체인"
4116,1132,"체인"
12298,1132,"타이어 "
15106,1132,"체인"
17918,1132,"체인"
14672,1132,"기타 "
7030,1132,"체인"
7519,1132,"안장"
9776,1132,"기타 "
17060,1132,"단말기"
5337,1132,"체인"
11794,1132,"체인"
11195,1132,"기타 "
17253,1132,"기타 "
12711,1132,"안장"
6293,1132,"체인"
6293,1132,"페달"
17077,1132,"타이어 "
18212,1132,"안장"
15248,1132,"체인"
8653,1132,"체인"
16829,1132,"체인"
15973,1132,"페달"
1451,1132,"안장"
18372,1132,"안장"
5066,1132,"체인"
17697,1132,"체인"
14343,1132,"기타 "
13750,1132,"체인"
13487,1132,"체인"
12165,1132,"기타 "
14274,1132,"타이어 "
894,1132,"단말기"
9006,1132,"단말기"
4412,1132,"체인"
15780,1132,"체인"
8488,1132,"체인"
11247,1132,"단말기"
6390,1132,"페달"
6390,1132,"기타 "
11728,1132,"안장"
5817,1132,"체인"
5028,1132,"타이어 "
4283,1132,"단말기"
17574,1132,"단말기"
18330,1132,"기타 "
8522,1132,"체인"
8522,1132,"페달"
14454,1132,"안장"
13582,1132,"타이어 "
12477,1132,"기타 "
19150,1132,"기타 "
19085,1132,"체인"
11423,1132,"체인"
10260,1132,"체인"
15565,1132,"안장"
225,1132,"단말기"
4803,1132,"기타 "
8700,1132,"단말기"
9676,1132,"체인"
4628,1132,"체인"
16697,1132,"타이어 "
2202,1132,"체인"
13011,1132,"안장"
14599,1132,"체인"
6414,1132,"안장"
15509,1132,"체인"
15025,1132,"기타 "
11217,1132,"타이어 "
11217,1132,"안장"
18201,1132,"체인"
2033,1132,"체인"
2033,1132,"안장"
15781,1132,"체인"
3306,1132,"단말기"
8594,1132,"타이어 "
13108,1132,"체인"
5452,1132,"기타 "
12961,1132,"기타 "
16982,1132,"체인"
8699,1132,"단말기"
16816,1132,"단말기"
16816,1132,"기타 "
2864,1132,"단말기"
15629,1132,"페달"
11046,1132,"기타 "
10916,1132,"안장"
15638,1132,"단말기"
16915,1132,"체인"
5115,1132,"안장"
5115,1132,"페달"
7619,1132,"타이어 "
7619,1132,"체인"
7619,1132,"페달"
8275,1132,"체인"
15644,1132,"단말기"
5216,1132,"안장"
14603,1132,"타이어 "
7238,1132,"체인"
11546,1132,"단말기"
7274,1132,"타이어 "
15968,1133,"페달"
11787,1133,"단말기"
3163,1133,"타이어 "
16401,1133,"안장"
4356,1133,"체인"
8402,1133,"체인"
15753,1133,"안장"
6200,1133,"체인"
15514,1133,"타이어 "
8625,1133,"체인"
12973,1133,"단말기"
15509,1133,"체인"
15216,1133,"타이어 "
17794,1133,"체인"
3508,1133,"체인"
8274,1133,"체인"
17893,1133,"기타 "
18543,1133,"안장"
8498,1133,"타이어 "
9483,1133,"페달"
8216,1133,"타이어 "
16868,1133,"기타 "
16937,1133,"타이어 "
12288,1133,"체인"
12288,1133,"페달"
9955,1133,"기타 "
6326,1133,"타이어 "
9257,1133,"체인"
15778,1133,"기타 "
2484,1133,"단말기"
2484,1133,"기타 "
8274,1133,"체인"
15654,1133,"단말기"
14906,1133,"페달"
14906,1133,"기타 "
16423,1133,"타이어 "
14788,1133,"단말기"
14294,1133,"기타 "
14573,1133,"체인"
18039,1133,"안장"
13861,1133,"안장"
9601,1133,"체인"
4452,1133,"안장"
19079,1133,"기타 "
8174,1133,"단말기"
13493,1133,"안장"
9102,1133,"기타 "
2017,1133,"체인"
2729,1133,"타이어 "
13861,1133,"안장"
18486,1133,"타이어 "
5110,1133,"체인"
5983,1133,"체인"
5983,1133,"페달"
5215,1133,"페달"
15850,1133,"타이어 "
9948,1133,"기타 "
6471,1133,"체인"
9087,1133,"단말기"
14444,1133,"단말기"
15689,1133,"단말기"
14683,1133,"타이어 "
6902,1133,"체인"
19140,1133,"단말기"
17312,1133,"타이어 "
4259,1133,"타이어 "
15058,1133,"단말기"
17714,1133,"단말기"
10,1133,"단말기"
5820,1133,"체인"
15504,1133,"단말기"
15504,1133,"단말기"
17617,1133,"안장"
14884,1133,"안장"
17005,1133,"체인"
17005,1133,"페달"
6964,1133,"타이어 "
13360,1133,"타이어 "
9456,1133,"기타 "
2680,1133,"단말기"
3833,1133,"안장"
17683,1133,"체인"
1556,1133,"체인"
1556,1133,"페달"
13968,1133,"안장"
3974,1133,"체인"
12382,1133,"안장"
16074,1133,"체인"
16074,1133,"페달"
12706,1133,"체인"
15035,1133,"안장"
6882,1133,"타이어 "
11434,1133,"단말기"
3708,1133,"체인"
16534,1133,"단말기"
13588,1133,"체인"
17150,1133,"단말기"
16672,1133,"단말기"
3482,1133,"체인"
4043,1133,"기타 "
8930,1133,"안장"
1991,1133,"체인"
16876,1133,"단말기"
16810,1133,"안장"
10,1133,"단말기"
12585,1133,"기타 "
11231,1133,"체인"
13345,1133,"체인"
16046,1133,"안장"
16046,1133,"기타 "
11326,1133,"체인"
18362,1133,"타이어 "
13416,1133,"체인"
17218,1133,"기타 "
8104,1133,"기타 "
13411,1133,"체인"
5550,1133,"기타 "
17891,1133,"타이어 "
6299,1133,"안장"
6044,1133,"체인"
16982,1133,"체인"
6644,1133,"안장"
18183,1133,"기타 "
13196,1133,"체인"
17206,1133,"타이어 "
14251,1133,"안장"
4669,1133,"타이어 "
8587,1133,"기타 "
15028,1133,"체인"
15028,1133,"페달"
16365,1133,"체인"
16365,1133,"페달"
5215,1133,"체인"
5215,1133,"페달"
14595,1133,"체인"
3861,1133,"안장"
19067,1133,"타이어 "
10205,1133,"체인"
4712,1133,"기타 "
13333,1133,"기타 "
15759,1133,"체인"
19220,1133,"페달"
15274,1133,"안장"
5901,1133,"안장"
19095,1133,"기타 "
17669,1133,"타이어 "
11402,1133,"체인"
5064,1133,"체인"
5064,1133,"페달"
2966,1133,"단말기"
14604,1133,"안장"
13580,1133,"체인"
16538,1133,"타이어 "
18000,1133,"체인"
6841,1133,"기타 "
18098,1133,"타이어 "
11692,1133,"체인"
13135,1133,"타이어 "
9641,1133,"타이어 "
9719,1133,"안장"
9008,1133,"체인"
9336,1133,"타이어 "
15424,1133,"타이어 "
19267,1133,"체인"
10582,1133,"기타 "
13861,1133,"안장"
5170,1133,"체인"
8625,1133,"체인"
8625,1133,"페달"
18565,1133,"타이어 "
8780,1133,"단말기"
11753,1133,"타이어 "
8689,1133,"단말기"
7944,1133,"안장"
6770,1133,"타이어 "
17762,1133,"체인"
9676,1133,"체인"
4229,1133,"안장"
17394,1133,"단말기"
19261,1133,"안장"
7819,1133,"체인"
13023,1133,"안장"
10862,1133,"안장"
6427,1133,"체인"
12854,1133,"기타 "
5548,1133,"단말기"
19234,1133,"단말기"
9692,1133,"단말기"
16213,1133,"단말기"
19065,1133,"기타 "
10267,1133,"단말기"
7115,1133,"체인"
17234,1133,"체인"
5606,1133,"페달"
8119,1133,"안장"
13092,1133,"단말기"
16362,1133,"체인"
14164,1133,"체인"
315,1133,"타이어 "
4700,1133,"체인"
12,1133,"단말기"
12884,1133,"기타 "
4380,1133,"체인"
8878,1133,"체인"
17819,1133,"단말기"
17699,1133,"기타 "
14812,1133,"단말기"
14812,1133,"기타 "
4486,1133,"체인"
15974,1133,"타이어 "
17987,1133,"단말기"
11056,1133,"단말기"
4,1133,"타이어 "
6052,1134,"안장"
13950,1134,"타이어 "
9059,1134,"단말기"
5988,1134,"체인"
12133,1134,"단말기"
13889,1134,"단말기"
10090,1134,"단말기"
10579,1134,"단말기"
7818,1134,"단말기"
11111,1134,"단말기"
7197,1134,"단말기"
8174,1134,"단말기"
7152,1134,"기타 "
8696,1134,"단말기"
8778,1134,"단말기"
9693,1134,"단말기"
14366,1134,"체인"
14366,1134,"안장"
5449,1134,"체인"
5449,1134,"안장"
16343,1134,"단말기"
4442,1134,"체인"
4442,1134,"기타 "
15076,1134,"안장"
15587,1134,"체인"
10050,1134,"체인"
5536,1134,"페달"
18159,1134,"체인"
14042,1134,"타이어 "
6648,1134,"체인"
6648,1134,"페달"
17755,1134,"기타 "
4742,1134,"체인"
4742,1134,"페달"
1839,1134,"체인"
13328,1134,"체인"
13328,1134,"페달"
11622,1134,"체인"
17772,1134,"체인"
5585,1134,"체인"
15500,1134,"타이어 "
12127,1134,"체인"
6166,1134,"안장"
16252,1134,"타이어 "
14647,1134,"안장"
11144,1134,"체인"
7560,1134,"체인"
12872,1134,"타이어 "
6410,1134,"타이어 "
15004,1134,"단말기"
9937,1134,"안장"
15613,1134,"타이어 "
16344,1134,"타이어 "
16344,1134,"안장"
6900,1134,"타이어 "
12459,1134,"체인"
12459,1134,"페달"
628,1134,"기타 "
17848,1134,"타이어 "
13853,1134,"단말기"
11714,1134,"체인"
14255,1134,"체인"
15973,1134,"체인"
15973,1134,"기타 "
17591,1134,"체인"
3199,1134,"단말기"
18085,1134,"체인"
14572,1134,"타이어 "
14572,1134,"안장"
15974,1134,"타이어 "
7159,1134,"기타 "
4870,1134,"타이어 "
4870,1134,"기타 "
6836,1134,"체인"
9139,1134,"단말기"
4774,1134,"단말기"
8133,1134,"단말기"
15199,1134,"타이어 "
12790,1134,"체인"
12790,1134,"페달"
11974,1134,"체인"
11974,1134,"기타 "
15862,1134,"타이어 "
11852,1134,"타이어 "
14641,1134,"타이어 "
16729,1134,"안장"
5600,1134,"안장"
7514,1134,"체인"
7940,1134,"타이어 "
14555,1134,"단말기"
8653,1134,"단말기"
13546,1134,"기타 "
9552,1135,"기타 "
16377,1135,"안장"
6,1135,"체인"
6,1135,"안장"
18056,1135,"타이어 "
10868,1135,"체인"
11871,1135,"타이어 "
11871,1135,"체인"
16661,1135,"타이어 "
6698,1135,"체인"
7103,1135,"체인"
5243,1135,"체인"
534,1135,"타이어 "
16599,1135,"타이어 "
19545,1135,"단말기"
18545,1135,"단말기"
18545,1135,"기타 "
11754,1135,"기타 "
16820,1135,"안장"
1906,1135,"체인"
7255,1135,"체인"
17415,1135,"타이어 "
